,reportedTests,reportedCases,specimenCases,reportedDeaths,specimenDeaths,certificateDeaths,hospitalisations,inHospital,posTests,mortCases,mortality,hospitalisationRate
2020-03-17,,225.28571428571428,506.14285714285717,10.428571428571429,27.142857142857142,28.142857142857142,,,,1103.7142857142858,2.459228578824747,
2020-03-18,,310.0,589.0,15.285714285714286,35.714285714285715,37.57142857142857,,,,1413.5714285714287,2.526528549772612,
2020-03-19,,382.7142857142857,519.8571428571429,21.428571428571427,44.285714285714285,47.0,,,,1796.2857142857142,2.4654048035629077,
2020-03-20,,455.14285714285717,451.57142857142856,25.857142857142858,57.57142857142857,61.57142857142857,,,,2251.4285714285716,2.5571065989847717,
2020-03-21,,565.2857142857143,401.2857142857143,31.571428571428573,73.0,79.14285714285714,,,,2816.714285714286,2.5916721610792717,
2020-03-22,,613.1428571428571,338.2857142857143,34.714285714285715,91.85714285714286,100.85714285714286,,,,3429.857142857143,2.6781623557832477,
2020-03-23,,729.5714285714286,580.0,42.42857142857143,111.71428571428571,123.28571428571429,,,,4158.857142857143,2.6861775212970596,
2020-03-24,,875.2857142857143,804.4285714285714,61.285714285714285,138.14285714285714,152.57142857142858,,,,5033.571428571429,2.7444302540087975,
2020-03-25,,986.1428571428571,1045.0,83.71428571428571,171.71428571428572,190.28571428571428,,,,6019.142857142858,2.8528029619784494,
2020-03-26,,1198.4285714285713,1479.142857142857,103.14285714285714,213.0,238.0,,,,7217.0,2.951364833033116,
2020-03-27,,1509.2857142857142,1930.2857142857142,139.71428571428572,254.28571428571428,287.2857142857143,,,,8724.857142857143,2.9144971673707305,
2020-03-28,,1726.5714285714287,2326.714285714286,173.14285714285714,298.0,340.42857142857144,,,,10449.428571428572,2.8518305854045334,
2020-03-29,,1989.0,2729.285714285714,198.28571428571428,346.85714285714283,398.0,1988.4285714285713,,,12434.714285714286,2.789425915926611,15.99094700320531
2020-03-30,,2231.5714285714284,3000.714285714286,240.85714285714286,404.57142857142856,469.85714285714283,2262.285714285714,,,14662.42857142857,2.7592388709724562,15.429133743192027
2020-03-31,,2492.0,3301.714285714286,277.2857142857143,465.14285714285717,551.0,2421.4285714285716,,,17149.0,2.712361403830294,14.119940354706232
2020-04-01,,2937.0,3619.5714285714284,346.0,531.7142857142857,634.8571428571429,2632.5714285714284,,,20075.714285714286,2.648544794705756,13.11321426030029
2020-04-02,,3278.8571428571427,3874.5714285714284,414.0,595.1428571428571,719.7142857142857,2826.4285714285716,10896.0,,23340.142857142855,2.5498680997178376,12.109731241698853
2020-04-03,,3533.4285714285716,4116.571428571428,478.0,658.2857142857143,805.1428571428571,2926.714285714286,12078.714285714286,,26853.42857142857,2.4514028535861345,10.898847712981583
2020-04-04,,3739.714285714286,4288.142857142857,544.2857142857143,725.4285714285714,895.2857142857143,3030.8571428571427,13396.42857142857,,30567.0,2.3732409835069563,9.915455042552892
2020-04-05,,4267.857142857143,4393.714285714285,599.5714285714286,784.1428571428571,985.8571428571429,3091.8571428571427,14729.285714285714,,34801.142857142855,2.253210075202785,8.884355193589702
2020-04-06,13598.285714285714,4479.0,4547.571428571428,627.1428571428571,827.7142857142857,1051.4285714285713,3071.285714285714,15929.285714285714,32.93797537504727,39240.0,2.109363623125091,7.826925877384593
2020-04-07,13959.285714285714,4570.142857142857,4692.857142857143,727.4285714285714,876.0,1117.4285714285713,3116.714285714286,17020.285714285714,32.7390881645602,43764.142857142855,2.001638653953498,7.121616195907282
2020-04-08,14601.57142857143,4755.571428571428,4729.285714285715,778.5714285714286,919.8571428571429,1194.142857142857,3031.285714285714,18035.0,32.568901585934974,48466.71428571429,1.897915211323235,6.254366030294722
2020-04-09,15386.285714285714,4777.428571428572,4736.571428571428,844.1428571428571,947.7142857142857,1246.7142857142858,2937.4285714285716,19053.571428571428,31.04991458070267,53176.142857142855,1.782217052222667,5.523959455502333
2020-04-10,15880.857142857143,4925.142857142857,4661.714285714285,899.2857142857143,962.5714285714286,1283.5714285714287,2870.714285714286,19872.714285714286,31.013079538707878,58010.28571428572,1.659311649165665,4.948629799641443
2020-04-11,16155.142857142857,5101.428571428572,4606.0,911.7142857142857,969.7142857142857,1314.7142857142858,2762.285714285714,20408.714285714286,31.57773729727818,62989.57142857143,1.5394838601401137,4.385306411265357
2020-04-12,16336.285714285714,4971.285714285715,4598.857142857143,920.0,975.5714285714286,1337.2857142857142,2640.8571428571427,20813.285714285714,30.430942511849175,67800.85714285714,1.4388777217312887,3.895020290514658
2020-04-13,16508.714285714286,4999.714285714285,4446.142857142857,942.4285714285714,975.7142857142857,1346.142857142857,2514.5714285714284,21072.571428571428,30.28530386549095,72626.0,1.3434779358828597,3.4623570464729276
2020-04-14,16733.14285714286,5194.571428571428,4283.142857142857,938.2857142857143,955.4285714285714,1340.5714285714287,2363.0,21222.14285714286,31.043608919851106,77595.28571428571,1.2312971885258126,3.0452880973991427
2020-04-15,17050.571428571428,5014.571428571428,4272.142857142857,916.8571428571429,927.1428571428571,1314.142857142857,2207.714285714286,21199.571428571428,29.40999044858153,82299.85714285713,1.1265424866212232,2.6825250521177786
2020-04-16,17366.571428571428,5006.428571428572,4332.0,905.4285714285714,904.5714285714286,1306.5714285714287,2119.714285714286,21111.571428571428,28.82796176562526,86923.57142857143,1.040651475434084,2.4385954820737425
2020-04-17,17837.714285714286,4991.142857142857,4424.857142857143,875.5714285714286,886.7142857142857,1299.857142857143,2048.714285714286,20833.0,27.9808431573552,91459.57142857143,0.9695150238122386,2.2400217426278903
2020-04-18,18355.714285714286,5032.857142857143,4589.857142857143,913.0,864.4285714285714,1274.7142857142858,1972.4285714285713,20576.14285714286,27.418476146003577,95927.14285714286,0.9011303221194656,2.0561735841188997
2020-04-19,19042.85714285714,5113.142857142857,4643.285714285715,880.8571428571429,837.2857142857143,1238.142857142857,1914.142857142857,20274.285714285714,26.850712678169543,100427.14285714286,0.8337245195521986,1.9060015078450616
2020-04-20,19469.714285714286,5160.857142857143,4677.285714285715,858.8571428571429,821.1428571428571,1227.857142857143,1852.857142857143,19991.85714285714,26.507102606245596,104858.42857142858,0.7830966650272679,1.7670083064376594
2020-04-21,20444.0,5025.0,4742.857142857143,880.0,805.1428571428571,1203.7142857142858,1799.142857142857,19685.85714285714,24.57933868127568,109008.14285714286,0.7386079938982277,1.6504664789131085
2020-04-22,21143.285714285714,5003.0,4807.142857142857,875.2857142857143,784.1428571428571,1178.857142857143,1749.142857142857,19393.14285714286,23.662358195441985,113025.0,0.6937782412234966,1.5475716497614307
2020-04-23,22172.428571428572,4998.0,4789.0,824.7142857142857,760.5714285714286,1138.2857142857142,1677.857142857143,19032.85714285714,22.541509081420298,116824.57142857143,0.6510372084150594,1.4362193863326207
2020-04-24,23225.428571428572,4967.571428571428,4786.571428571428,838.5714285714286,741.1428571428571,1100.142857142857,1614.7142857142858,18709.0,21.388502749449493,120282.85714285713,0.6161666547899001,1.3424309366018197
2020-04-25,24287.14285714286,4880.0,4646.0,797.1428571428571,719.2857142857143,1061.5714285714287,1561.0,18301.571428571428,20.092935709664136,123436.28571428571,0.5827182097415208,1.2646200353218664
2020-04-26,26043.428571428572,4681.857142857143,4588.142857142857,787.4285714285714,700.0,1029.0,1517.7142857142858,17870.285714285714,17.97711514832368,126129.14285714286,0.5549867256236238,1.2033018312296695
2020-04-27,28231.571428571428,4629.571428571428,4630.714285714285,751.7142857142857,673.1428571428571,987.0,1490.0,17489.0,16.398560881687672,128527.14285714286,0.5237359534950927,1.159288199268637
2020-04-28,31473.14285714286,4586.0,4620.0,715.2857142857143,646.5714285714286,946.4285714285714,1462.4285714285713,17023.0,14.571153636660735,130621.14285714286,0.49499752829338506,1.1195956025495761
2020-04-29,37649.28571428572,4532.428571428572,4607.714285714285,704.1428571428571,623.8571428571429,905.7142857142857,1456.4285714285713,16592.714285714286,12.038551291050863,132216.57142857142,0.47184489517199063,1.1015476771876445
2020-04-30,45604.0,4739.428571428572,4578.142857142857,697.2857142857143,605.7142857142857,868.8571428571429,1446.2857142857142,16206.57142857143,10.392572080143346,133677.14285714284,0.4531173189133734,1.0819244661978755
2020-05-01,52194.42857142857,4855.857142857143,4550.285714285715,652.7142857142857,589.2857142857143,837.5714285714286,1408.857142857143,15872.285714285714,9.303401293515181,134999.57142857142,0.43650932225181677,1.0436011966175556
2020-05-02,57123.142857142855,4840.571428571428,4479.0,619.7142857142857,567.4285714285714,807.0,1398.5714285714287,15554.57142857143,8.473923503608745,136100.42857142858,0.41691901883378135,1.0276025162091438
2020-05-03,62438.42857142857,4822.857142857143,4411.428571428572,603.8571428571429,541.2857142857143,773.8571428571429,1374.7142857142858,15216.42857142857,7.724180850163247,136655.42857142858,0.39609528867182114,1.0059712227207533
2020-05-04,68121.42857142857,4776.428571428572,4219.857142857143,597.0,525.4285714285714,746.7142857142857,1333.142857142857,14850.0,7.011638880150992,136952.85714285716,0.3836565241428228,0.9734319421698812
2020-05-05,71255.57142857143,4835.0,4071.714285714286,562.2857142857143,512.0,724.0,1279.7142857142858,14542.285714285714,6.785434321927708,137217.7142857143,0.37312966672358006,0.9326159471288589
2020-05-06,72393.85714285714,5125.714285714285,3843.0,544.8571428571429,496.0,696.8571428571429,1239.4285714285713,14203.285714285714,7.080316601448031,137587.85714285716,0.3604969292348265,0.900827004044169
2020-05-07,71636.28571428571,5066.0,3675.5714285714284,519.7142857142857,483.14285714285717,675.5714285714286,1199.857142857143,13840.714285714286,7.071835103518967,137876.42857142858,0.350417299134318,0.8702409507478227
2020-05-08,72064.71428571429,4844.285714285715,3432.5714285714284,502.7142857142857,456.7142857142857,644.5714285714286,1149.4285714285713,13459.285714285714,6.72213268629585,137795.57142857145,0.33144337004402996,0.8341549438142837
2020-05-09,74013.71428571429,4714.285714285715,3277.1428571428573,458.57142857142856,440.14285714285717,620.8571428571429,1115.7142857142858,13121.42857142857,6.369475927241283,137408.42857142858,0.32031721905185684,0.8119693219068491
2020-05-10,75174.42857142857,4654.857142857143,3182.0,453.42857142857144,425.57142857142856,596.8571428571429,1076.857142857143,12769.857142857143,6.192075192742213,137092.0,0.3104276169079367,0.7854996227767798
2020-05-11,74787.57142857143,4639.428571428572,3212.714285714286,441.2857142857143,400.57142857142856,561.4285714285714,1045.4285714285713,12465.57142857143,6.203475367373875,136731.7142857143,0.2929616078201107,0.7645838252594757
2020-05-12,75846.85714285714,4496.142857142857,3173.5714285714284,425.2857142857143,380.0,532.7142857142857,1022.2857142857143,12161.0,5.927922430160021,136033.28571428574,0.279343395996568,0.7514967450193387
2020-05-13,77091.28571428571,4086.285714285714,3101.8571428571427,396.7142857142857,359.57142857142856,508.0,988.1428571428571,11903.0,5.300580573309194,135105.0,0.2661422068549858,0.7313888139912343
2020-05-14,77984.71428571429,3776.5714285714284,2936.4285714285716,381.57142857142856,341.42857142857144,484.2857142857143,951.5714285714286,11659.42857142857,4.842707270472419,133875.14285714287,0.2550350753260501,0.7107902245802591
2020-05-15,80276.42857142857,3621.0,2859.8571428571427,348.85714285714283,331.57142857142856,463.14285714285717,946.0,11464.857142857143,4.510664044773862,132505.0,0.2502331448408955,0.7139353231953511
2020-05-16,82583.71428571429,3557.4285714285716,2847.1428571428573,368.2857142857143,322.42857142857144,446.0,927.2857142857143,11211.0,4.307663565628643,131029.57142857143,0.2460731328914847,0.707691938679055
2020-05-17,83326.42857142857,3505.8571428571427,2775.5714285714284,346.85714285714283,310.85714285714283,429.2857142857143,909.7142857142857,10992.714285714286,4.207377182680851,129422.28571428571,0.24018826521376313,0.7029038937873363
2020-05-18,83636.71428571429,3335.4285714285716,2627.714285714286,341.0,308.57142857142856,426.2857142857143,884.0,10744.714285714286,3.9879957025024892,127596.85714285714,0.24183309485903146,0.6928070328646697
2020-05-19,85532.0,3193.8571428571427,2578.1428571428573,324.7142857142857,302.0,416.42857142857144,869.4285714285714,10519.285714285714,3.7341078694022616,125765.71428571429,0.24012903812076877,0.6913081012313144
2020-05-20,86153.0,3083.8571428571427,2490.8571428571427,307.7142857142857,295.0,402.0,852.8571428571429,10265.142857142857,3.579512196739687,123846.57142857142,0.23819795461204304,0.6886400915418387
2020-05-21,89403.42857142857,2965.1428571428573,2481.8571428571427,296.42857142857144,281.2857142857143,384.42857142857144,843.2857142857143,10032.57142857143,3.3165874111571307,121813.71428571429,0.23091465188062335,0.6922748552825392
2020-05-22,89147.57142857143,2926.1428571428573,2414.4285714285716,288.0,268.2857142857143,367.14285714285717,824.7142857142857,9817.285714285714,3.2823584650170745,119772.28571428572,0.22399648857474777,0.6885685455495308
2020-05-23,88998.85714285714,2855.8571428571427,2335.714285714286,260.7142857142857,254.85714285714286,347.85714285714283,800.2857142857143,9613.857142857143,3.208869455787554,117748.14285714287,0.21644260085388062,0.679658884519865
2020-05-24,85783.42857142857,2691.1428571428573,2269.4285714285716,305.2857142857143,244.71428571428572,334.14285714285717,771.0,9416.0,3.137136043591503,115757.42857142858,0.21140266221729676,0.6660479673010803
2020-05-25,86632.85714285714,2539.8571428571427,2133.285714285714,299.2857142857143,231.42857142857142,315.85714285714283,736.0,9216.714285714286,2.931748099533334,113667.71428571429,0.2036009722574823,0.6475013636237956
2020-05-26,85200.42857142857,2481.5714285714284,1991.4285714285713,246.57142857142858,222.71428571428572,305.57142857142856,709.8571428571429,9033.714285714286,2.912627870751824,111563.28571428571,0.19963044678036682,0.6362820333878402
2020-05-27,84514.0,2416.0,1863.7142857142858,260.0,212.57142857142858,295.42857142857144,690.1428571428571,8841.857142857143,2.8586979672007002,109446.85714285714,0.19422341958523903,0.6305734811937431
2020-05-28,83773.28571428571,2312.0,1748.0,270.0,209.57142857142858,287.7142857142857,670.0,8643.857142857143,2.7598296763543786,107019.42857142857,0.19582559108092526,0.6260545481728285
2020-05-29,85831.71428571429,2141.714285714286,1672.857142857143,267.57142857142856,204.28571428571428,281.14285714285717,652.0,8415.57142857143,2.495248176664636,104305.28571428571,0.19585365486203274,0.6250881683848374
2020-05-30,86556.71428571429,2068.285714285714,1616.0,258.14285714285717,196.14285714285714,271.85714285714283,641.2857142857143,8194.714285714286,2.389515049587636,101533.0,0.19318138648799615,0.6316032366676
2020-05-31,89798.28571428571,2000.7142857142858,1574.2857142857142,212.57142857142858,186.28571428571428,259.57142857142856,632.8571428571429,7969.571428571428,2.2280094433874016,98710.85714285714,0.18871856620200989,0.6411221229102024
2020-06-01,88760.57142857143,1992.857142857143,1547.5714285714287,210.0,177.0,248.14285714285714,632.8571428571429,7742.714285714285,2.245205400081117,95927.28571428572,0.18451475894688088,0.6597258935711722
2020-06-02,90913.57142857143,1937.0,1465.0,226.85714285714286,170.42857142857142,238.57142857142858,628.4285714285714,7507.714285714285,2.13059499210396,93029.28571428571,0.18319883907525278,0.6755169263135266
2020-06-03,93777.0,1916.7142857142858,1399.857142857143,202.85714285714286,164.42857142857142,227.28571428571428,617.1428571428571,7307.0,2.0439065929964553,89820.28571428572,0.18306395946190962,0.6870862770420935
2020-06-04,93575.71428571429,1905.0,1327.2857142857142,172.42857142857142,152.57142857142858,212.28571428571428,597.8571428571429,7117.428571428572,2.0357846205517305,86659.28571428572,0.1760589500754185,0.6898939195371034
2020-06-05,93124.0,1841.4285714285713,1269.0,170.14285714285714,143.57142857142858,202.28571428571428,577.8571428571429,6945.0,1.9773941963710444,83656.42857142857,0.1716203177964293,0.6907504333199567
2020-06-06,92763.14285714286,1714.5714285714287,1222.142857142857,168.57142857142858,136.0,192.57142857142858,555.0,6785.142857142857,1.8483326197904957,80656.71428571429,0.1686158445758656,0.6881014245559222
2020-06-07,93492.28571428571,1627.4285714285713,1171.0,167.71428571428572,136.14285714285714,188.0,537.5714285714286,6600.285714285715,1.7407089354965881,77629.28571428571,0.17537564063635777,0.6924853470247789
2020-06-08,93385.57142857143,1575.2857142857142,1122.5714285714287,162.14285714285714,134.71428571428572,182.57142857142858,510.2857142857143,6412.142857142857,1.6868619961174791,74565.14285714286,0.18066656959590466,0.6843488723187395
2020-06-09,93783.42857142857,1543.0,1075.857142857143,154.42857142857142,123.57142857142857,168.85714285714286,485.7142857142857,6219.142857142857,1.6452800068242335,71612.0,0.1725568739477023,0.6782582328580206
2020-06-10,93708.0,1419.0,1051.142857142857,141.57142857142858,117.0,163.57142857142858,468.2857142857143,6027.714285714285,1.5142783967217313,68944.71428571428,0.16970118915155624,0.6792191673245438
2020-06-11,93926.28571428571,1342.0,1017.2857142857143,133.85714285714286,109.28571428571429,154.71428571428572,451.0,5827.571428571428,1.4287800159395514,66510.14285714286,0.16431435806783498,0.6780920632943204
2020-06-12,93463.0,1326.4285714285713,1007.2857142857143,115.71428571428571,103.14285714285714,147.71428571428572,439.42857142857144,5643.428571428572,1.4192017926115912,64215.57142857143,0.16061969838201237,0.684302205295111
2020-06-13,94064.57142857143,1307.5714285714287,1019.0,110.57142857142857,96.42857142857143,140.57142857142858,436.57142857142856,5470.857142857143,1.390078547866815,61965.71428571428,0.15561600885282184,0.7045370711914423
2020-06-14,91648.14285714286,1334.4285714285713,1033.857142857143,106.71428571428571,90.42857142857143,136.71428571428572,430.7142857142857,5322.857142857143,1.4560344921649102,59794.28571428571,0.15123279816513763,0.7203268348623855
2020-06-15,92031.57142857143,1313.142857142857,1026.142857142857,104.14285714285714,82.85714285714286,129.0,435.2857142857143,5171.285714285715,1.4268395472982096,57772.0,0.14342093550014343,0.7534544663257534
2020-06-16,90115.14285714286,1297.7142857142858,1017.2857142857143,93.42857142857143,82.0,126.57142857142857,429.57142857142856,5046.571428571428,1.4400623963627486,55875.857142857145,0.14675390086697296,0.7687961322421387
2020-06-17,87975.0,1313.7142857142858,991.7142857142857,85.71428571428571,74.85714285714286,117.85714285714286,418.2857142857143,4938.571428571428,1.4932813705192223,54105.71428571428,0.13835348788086815,0.7730897185404235
2020-06-18,86275.85714285714,1306.857142857143,993.1428571428571,84.42857142857143,72.14285714285714,113.42857142857143,412.57142857142856,4850.142857142857,1.5147425782084378,52447.42857142857,0.13755270583877188,0.786638048440343
2020-06-19,85166.28571428571,1279.0,984.5714285714286,77.71428571428571,68.14285714285714,106.71428571428571,404.42857142857144,4753.571428571428,1.5017679698874808,50800.28571428571,0.1341387281286382,0.7961147575098004
2020-06-20,84948.14285714286,1260.4285714285713,955.5714285714286,72.57142857142857,67.71428571428571,104.71428571428571,385.7142857142857,4655.142857142857,1.483762362584232,49204.857142857145,0.13761707613069554,0.7838947374533292
2020-06-21,84390.85714285714,1218.5714285714287,928.4285714285714,73.14285714285714,63.142857142857146,96.71428571428571,374.7142857142857,4557.142857142857,1.4439614311638365,47732.28571428571,0.13228542525873477,0.7850331910716317
2020-06-22,84922.57142857143,1204.5714285714287,907.5714285714286,71.0,62.0,93.28571428571429,367.85714285714283,4473.0,1.41843494410034,46397.0,0.13362932948250966,0.7928468281508348
2020-06-23,86798.85714285714,1146.7142857142858,876.1428571428571,67.28571428571429,59.285714285714285,90.0,354.57142857142856,4368.857142857143,1.3211168020645434,45062.14285714286,0.13156434764690028,0.7868499056857988
2020-06-24,89177.71428571429,1080.7142857142858,730.8571428571429,64.0,61.42857142857143,89.42857142857143,345.57142857142856,4270.428571428572,1.2118658729599323,43726.857142857145,0.14048247562792401,0.7902956012649957
2020-06-25,93146.14285714286,1066.4285714285713,688.7142857142857,68.57142857142857,62.42857142857143,92.0,334.0,4169.0,1.144898262791343,42481.28571428572,0.14695546610440227,0.7862285577851087
2020-06-26,95551.42857142857,1017.8571428571429,642.0,67.85714285714286,60.857142857142854,90.71428571428571,334.2857142857143,4055.5714285714284,1.0652453428221154,41357.42857142857,0.14714924249227984,0.8082845714364666
2020-06-27,96303.85714285714,960.0,637.7142857142857,63.42857142857143,59.285714285714285,88.71428571428571,338.57142857142856,3954.4285714285716,0.9968448081741275,40249.14285714286,0.14729683684479525,0.8411891646317223
2020-06-28,98830.85714285714,914.2857142857143,611.0,63.42857142857143,58.0,87.42857142857143,327.42857142857144,3859.4285714285716,0.9251014720677174,39162.71428571428,0.1481000514337617,0.8360722115423198
2020-06-29,99681.14285714286,893.8571428571429,586.0,64.42857142857143,54.42857142857143,85.42857142857143,302.57142857142856,3783.285714285714,0.8967163871086092,38063.71428571428,0.14299332697807438,0.7949077861930748
2020-06-30,102894.14285714286,867.4285714285714,548.8571428571429,58.57142857142857,51.857142857142854,83.14285714285714,293.2857142857143,3676.0,0.8430300766807496,36994.142857142855,0.14017663027737984,0.792789592174823
2020-07-01,106255.42857142857,892.5714285714286,642.0,60.0,45.142857142857146,76.42857142857143,278.85714285714283,3557.1428571428573,0.8400243080017424,35970.0,0.12550140990507966,0.775249215616188
2020-07-02,109540.57142857143,815.1428571428571,624.7142857142857,51.714285714285715,41.57142857142857,69.71428571428571,263.42857142857144,3447.0,0.7441469827226441,34880.142857142855,0.1191836534090211,0.7552393707430753
2020-07-03,114225.71428571429,749.1428571428571,610.7142857142857,47.57142857142857,39.857142857142854,65.28571428571429,245.57142857142858,3350.1428571428573,0.6558443182670901,33787.857142857145,0.11796291989937212,0.7268037967993574
2020-07-04,116083.71428571429,711.1428571428571,574.4285714285714,46.42857142857143,37.57142857142857,62.285714285714285,233.85714285714286,3244.1428571428573,0.6126120804444083,32784.42857142857,0.11460144406534459,0.7133177335930385
2020-07-05,117439.0,656.1428571428571,510.2857142857143,44.714285714285715,35.0,59.57142857142857,231.85714285714286,3127.5714285714284,0.5587095063333791,31813.142857142855,0.11001742316742408,0.7288092971458338
2020-07-06,116826.0,588.7142857142857,508.85714285714283,43.285714285714285,34.57142857142857,57.42857142857143,229.28571428571428,2977.714285714286,0.5039240286531129,30826.571428571428,0.11214814677504566,0.7437924610493729
2020-07-07,115400.71428571429,573.2857142857143,506.7142857142857,43.42857142857143,31.714285714285715,52.0,217.42857142857142,2865.5714285714284,0.49677830664578704,29856.85714285714,0.10622111216375277,0.7282366338433861
2020-07-08,115860.0,544.8571428571429,515.4285714285714,37.714285714285715,31.285714285714285,51.0,209.0,2759.285714285714,0.470272003156519,28982.714285714286,0.10794611566500228,0.7211194850132344
2020-07-09,115623.85714285714,554.2857142857143,532.0,36.285714285714285,30.428571428571427,51.0,208.71428571428572,2654.4285714285716,0.4793869777245675,28195.0,0.10792187064575785,0.7402528310490716
2020-07-10,114799.85714285714,549.7142857142857,532.0,34.0,29.428571428571427,50.42857142857143,203.14285714285714,2554.714285714286,0.47884579249103093,27418.285714285714,0.10733191613521736,0.7409028385644617
2020-07-11,116360.42857142857,577.7142857142857,540.5714285714286,31.857142857142858,27.714285714285715,48.42857142857143,199.28571428571428,2457.1428571428573,0.49648690092238035,26688.428571428572,0.10384382744795764,0.7467120581953656
2020-07-12,117120.0,596.8571428571429,592.8571428571429,30.428571428571427,25.857142857142858,45.57142857142857,187.42857142857142,2365.714285714286,0.509611631537861,25950.85714285714,0.09963887787906814,0.7222442418637424
2020-07-13,118209.71428571429,623.5714285714286,596.5714285714286,30.285714285714285,24.285714285714285,44.285714285714285,185.14285714285714,2282.0,0.52751284641823,25261.285714285714,0.09613807689915116,0.7329114568311759
2020-07-14,119709.57142857143,597.4285714285714,610.4285714285714,28.857142857142858,23.428571428571427,44.142857142857146,181.14285714285714,2195.5714285714284,0.4990649989796734,24561.0,0.0953893222123343,0.7375223205197554
2020-07-15,120793.28571428571,584.2857142857143,619.5714285714286,24.428571428571427,22.857142857142858,43.285714285714285,174.85714285714286,2127.0,0.48370711238680486,23831.571428571428,0.09591118624154034,0.7337205747477836
2020-07-16,122523.0,584.2857142857143,618.0,23.428571428571427,19.428571428571427,37.57142857142857,168.14285714285714,2053.285714285714,0.4768783936776886,23109.0,0.08407361386720077,0.727607672953642
2020-07-17,126640.71428571429,609.2857142857143,620.0,22.285714285714285,18.857142857142858,36.142857142857146,163.71428571428572,1990.4285714285713,0.48111361162343413,22439.285714285717,0.08403628839726245,0.7295877765398694
